date,latitude,longitude,precipitation,evapotranspiration,wind_speed_10m,wind_direction_10m
2022-10-07 15:00:00+00:00,16.05242,108.1776,0.1,0.0,3.671294,348.6901
2022-10-07 16:00:00+00:00,16.05242,108.1776,0.1,0.0,3.0547013,315.0001
2022-10-07 17:00:00+00:00,16.05242,108.1776,0.1,0.0,4.198285,300.96368
2022-10-07 18:00:00+00:00,16.05242,108.1776,0.0,0.0,4.1046314,344.7448
2022-10-07 19:00:00+00:00,16.05242,108.1776,0.5,0.0,5.00128,59.743652
2022-10-07 20:00:00+00:00,16.05242,108.1776,0.1,0.0,0.5091169,315.0001
2022-10-07 21:00:00+00:00,16.05242,108.1776,0.1,0.0,4.8433046,318.01288
2022-10-07 22:00:00+00:00,16.05242,108.1776,0.1,0.0,3.2599385,6.3401003
2022-10-07 23:00:00+00:00,16.05242,108.1776,0.5,0.0,6.1305785,40.236294
2022-10-08 00:00:00+00:00,16.05242,108.1776,1.9,0.0,5.4833565,23.198618
2022-10-08 01:00:00+00:00,16.05242,108.1776,0.0,0.0,5.154415,24.775122
2022-10-08 02:00:00+00:00,16.05242,108.1776,0.0,0.0,7.754637,21.801476
2022-10-08 03:00:00+00:00,16.05242,108.1776,0.0,0.0,9.793058,17.102825
2022-10-08 04:00:00+00:00,16.05242,108.1776,0.1,0.0,11.609651,7.12493
2022-10-08 05:00:00+00:00,16.05242,108.1776,0.1,0.0,12.522619,18.435053
2022-10-08 06:00:00+00:00,16.05242,108.1776,0.0,0.0,14.05845,13.324542
2022-10-08 07:00:00+00:00,16.05242,108.1776,0.0,0.0,13.910169,10.437421
2022-10-08 08:00:00+00:00,16.05242,108.1776,0.4,0.0,13.5515,16.990906
2022-10-08 09:00:00+00:00,16.05242,108.1776,1.0,0.0,13.37825,23.805958
2022-10-08 10:00:00+00:00,16.05242,108.1776,0.5,0.0,11.252519,352.6477
2022-10-08 11:00:00+00:00,16.05242,108.1776,0.9,0.0,6.1305785,319.7637
2022-10-08 12:00:00+00:00,16.05242,108.1776,0.6,0.0,9.422101,6.581848
2022-10-08 13:00:00+00:00,16.05242,108.1776,0.4,0.0,5.04,360.0
2022-10-08 14:00:00+00:00,16.05242,108.1776,0.9,0.0,6.130579,3.3664
2022-10-08 15:00:00+00:00,16.05242,108.1776,0.2,0.0,8.427383,289.9832
2022-10-08 16:00:00+00:00,16.05242,108.1776,0.4,0.0,2.6208394,254.05453
2022-10-08 17:00:00+00:00,16.05242,108.1776,0.1,0.0,2.3051248,231.34016
2022-10-08 18:00:00+00:00,16.05242,108.1776,1.1,0.0,5.3999996,180.0
2022-10-08 19:00:00+00:00,16.05242,108.1776,5.0,0.0,1.484318,255.96373
2022-10-08 20:00:00+00:00,16.05242,108.1776,0.7,0.0,3.6,216.86998
2022-10-08 21:00:00+00:00,16.05242,108.1776,0.1,0.0,3.4152596,288.43503
2022-10-08 22:00:00+00:00,16.05242,108.1776,0.0,0.0,3.96,270.0
2022-10-08 23:00:00+00:00,16.05242,108.1776,0.0,0.0,2.6208394,254.05453
2022-10-09 00:00:00+00:00,16.05242,108.1776,0.0,0.0,3.2599385,276.3401
2022-10-09 01:00:00+00:00,16.05242,108.1776,0.0,0.0,5.3517847,340.3461
2022-10-09 02:00:00+00:00,16.05242,108.1776,0.2,0.0,8.350138,7.4313188
2022-10-09 03:00:00+00:00,16.05242,108.1776,0.2,0.0,11.631956,21.801476
2022-10-09 04:00:00+00:00,16.05242,108.1776,4.5,0.0,12.768586,40.425995
2022-10-09 05:00:00+00:00,16.05242,108.1776,1.2,0.0,12.074766,10.304792
2022-10-09 06:00:00+00:00,16.05242,108.1776,0.4,0.0,16.904673,26.564985
2022-10-09 07:00:00+00:00,16.05242,108.1776,2.9,0.0,11.720751,47.489597
2022-10-09 08:00:00+00:00,16.05242,108.1776,1.0,0.0,10.703569,42.27363
2022-10-09 09:00:00+00:00,16.05242,108.1776,3.5,0.0,9.220499,38.65983
2022-10-09 10:00:00+00:00,16.05242,108.1776,3.8,0.0,6.792466,302.00534
2022-10-09 11:00:00+00:00,16.05242,108.1776,0.7,0.0,5.00128,30.256361
2022-10-09 12:00:00+00:00,16.05242,108.1776,9.4,0.0,10.239453,10.124612
2022-10-09 13:00:00+00:00,16.05242,108.1776,1.9,0.0,9.531505,10.885482
2022-10-09 14:00:00+00:00,16.05242,108.1776,2.6,0.0,9.36,360.0
2022-10-09 15:00:00+00:00,16.05242,108.1776,4.4,0.0,8.759178,9.462248
2022-10-09 16:00:00+00:00,16.05242,108.1776,2.2,0.0,16.78156,54.605125
2022-10-09 17:00:00+00:00,16.05242,108.1776,5.8,0.0,7.42159,14.036275
2022-10-09 18:00:00+00:00,16.05242,108.1776,2.5,0.0,12.72283,25.114815
2022-10-09 19:00:00+00:00,16.05242,108.1776,5.6,0.0,13.53236,28.610369
2022-10-09 20:00:00+00:00,16.05242,108.1776,0.9,0.0,17.31746,43.315353
2022-10-09 21:00:00+00:00,16.05242,108.1776,2.3,0.0,14.904173,37.146767
2022-10-09 22:00:00+00:00,16.05242,108.1776,0.9,0.0,15.273505,44.999897
2022-10-09 23:00:00+00:00,16.05242,108.1776,0.5,0.0,10.028439,21.037588
2022-10-10 00:00:00+00:00,16.05242,108.1776,5.0,0.0,19.523155,22.78244
2022-10-10 01:00:00+00:00,16.05242,108.1776,6.4,0.0,21.575987,25.709915
2022-10-10 02:00:00+00:00,16.05242,108.1776,1.2,0.0,18.043148,28.610369
2022-10-10 03:00:00+00:00,16.05242,108.1776,1.4,0.0,17.25373,23.355589
2022-10-10 04:00:00+00:00,16.05242,108.1776,4.0,0.0,20.620806,16.220268
2022-10-10 05:00:00+00:00,16.05242,108.1776,0.5,0.0,17.87718,25.016869
2022-10-10 06:00:00+00:00,16.05242,108.1776,4.4,0.0,19.171478,34.286938
2022-10-10 07:00:00+00:00,16.05242,108.1776,2.6,0.0,19.011953,18.778133
2022-10-10 08:00:00+00:00,16.05242,108.1776,1.0,0.0,16.854767,19.983198
2022-10-10 09:00:00+00:00,16.05242,108.1776,4.1,0.0,17.25373,23.355589
2022-10-10 10:00:00+00:00,16.05242,108.1776,3.6,0.0,12.287555,354.95764
2022-10-10 11:00:00+00:00,16.05242,108.1776,0.7,0.0,14.986553,24.102238
2022-10-10 12:00:00+00:00,16.05242,108.1776,1.7,0.0,10.182337,351.87
2022-10-10 13:00:00+00:00,16.05242,108.1776,2.0,0.0,11.885453,324.86572
2022-10-10 14:00:00+00:00,16.05242,108.1776,1.6,0.0,8.825508,11.76827
2022-10-10 15:00:00+00:00,16.05242,108.1776,1.3,0.0,9.504272,322.69595
2022-10-10 16:00:00+00:00,16.05242,108.1776,1.7,0.0,3.2599385,353.6599
2022-10-10 17:00:00+00:00,16.05242,108.1776,1.1,0.0,11.165805,1.8475709
2022-10-10 18:00:00+00:00,16.05242,108.1776,0.7,0.0,11.792404,347.66092
2022-10-10 19:00:00+00:00,16.05242,108.1776,0.4,0.0,11.792404,328.73633
2022-10-10 20:00:00+00:00,16.05242,108.1776,0.9,0.0,16.09969,10.304792
2022-10-10 21:00:00+00:00,16.05242,108.1776,0.1,0.0,19.416653,10.684865
2022-10-10 22:00:00+00:00,16.05242,108.1776,0.0,0.0,18.775301,4.398633
2022-10-10 23:00:00+00:00,16.05242,108.1776,0.0,0.0,19.164719,5.389229
2022-10-11 00:00:00+00:00,16.05242,108.1776,0.1,0.0,18.03237,3.433568
2022-10-11 01:00:00+00:00,16.05242,108.1776,0.0,0.0,19.08,360.0
2022-10-11 02:00:00+00:00,16.05242,108.1776,0.1,0.0,18.0036,1.1457417
2022-10-11 03:00:00+00:00,16.05242,108.1776,0.1,0.0,18.014393,357.70944
2022-10-11 04:00:00+00:00,16.05242,108.1776,0.0,0.0,19.829433,356.87793
2022-10-11 05:00:00+00:00,16.05242,108.1776,0.0,0.0,21.316135,4.84392
2022-10-11 06:00:00+00:00,16.05242,108.1776,0.0,0.0,18.751125,356.6982
2022-10-11 07:00:00+00:00,16.05242,108.1776,0.0,0.0,20.16,360.0
2022-10-11 08:00:00+00:00,16.05242,108.1776,0.0,0.0,20.240196,5.102074
2022-10-11 09:00:00+00:00,16.05242,108.1776,0.0,0.0,17.462784,8.297059
2022-10-11 10:00:00+00:00,16.05242,108.1776,0.0,0.0,13.979871,11.888645
2022-10-11 11:00:00+00:00,16.05242,108.1776,0.0,0.0,10.464798,3.9451082
2022-10-11 12:00:00+00:00,16.05242,108.1776,0.0,0.0,6.792466,327.99466
2022-10-11 13:00:00+00:00,16.05242,108.1776,0.0,0.0,6.1094027,315.0001
2022-10-11 14:00:00+00:00,16.05242,108.1776,0.0,0.0,5.991594,302.7352
2022-10-11 15:00:00+00:00,16.05242,108.1776,0.0,0.0,7.4128532,299.0545
2022-10-11 16:00:00+00:00,16.05242,108.1776,0.0,0.0,7.6367526,315.0001
2022-10-11 17:00:00+00:00,16.05242,108.1776,0.0,0.0,8.942214,310.10083
2022-10-11 18:00:00+00:00,16.05242,108.1776,0.0,0.0,8.089993,290.85452
2022-10-11 19:00:00+00:00,16.05242,108.1776,0.0,0.0,7.24486,296.56497
2022-10-11 20:00:00+00:00,16.05242,108.1776,0.0,0.0,5.6233797,309.8055
2022-10-11 21:00:00+00:00,16.05242,108.1776,0.0,0.0,5.1919937,303.6901
2022-10-11 22:00:00+00:00,16.05242,108.1776,0.0,0.0,6.9153743,321.34018
2022-10-11 23:00:00+00:00,16.05242,108.1776,0.0,0.0,5.1165614,320.7106
2022-10-12 00:00:00+00:00,16.05242,108.1776,0.3,0.0,2.9024127,352.87506
2022-10-12 01:00:00+00:00,16.05242,108.1776,0.4,0.0,7.69592,349.21573
2022-10-12 02:00:00+00:00,16.05242,108.1776,0.1,0.0,9.290511,324.46225
2022-10-12 03:00:00+00:00,16.05242,108.1776,0.0,0.0,10.805999,358.09088
2022-10-12 04:00:00+00:00,16.05242,108.1776,1.3,0.0,13.202726,348.9965
2022-10-12 05:00:00+00:00,16.05242,108.1776,0.3,0.0,12.964998,358.40887
2022-10-12 06:00:00+00:00,16.05242,108.1776,0.1,0.0,16.171976,343.1785
2022-10-12 07:00:00+00:00,16.05242,108.1776,0.0,0.0,16.919998,360.0
2022-10-12 08:00:00+00:00,16.05242,108.1776,0.1,0.0,18.888851,352.33328
2022-10-12 09:00:00+00:00,16.05242,108.1776,0.1,0.0,17.057314,352.72507
2022-10-12 10:00:00+00:00,16.05242,108.1776,0.3,0.0,14.044615,358.53122
2022-10-12 11:00:00+00:00,16.05242,108.1776,0.6,0.0,9.885262,349.50858
2022-10-12 12:00:00+00:00,16.05242,108.1776,0.3,0.0,7.072878,14.743609
2022-10-12 13:00:00+00:00,16.05242,108.1776,0.2,0.0,10.041354,14.534496
2022-10-12 14:00:00+00:00,16.05242,108.1776,0.2,0.0,5.95906,334.98312
2022-10-12 15:00:00+00:00,16.05242,108.1776,0.2,0.0,4.6102495,321.34018
2022-10-12 16:00:00+00:00,16.05242,108.1776,0.1,0.0,5.815978,338.19852
2022-10-12 17:00:00+00:00,16.05242,108.1776,0.4,0.0,6.519877,6.3401003
2022-10-12 18:00:00+00:00,16.05242,108.1776,0.2,0.0,5.315336,298.30066
2022-10-12 19:00:00+00:00,16.05242,108.1776,0.0,0.0,4.3349743,274.76355
2022-10-12 20:00:00+00:00,16.05242,108.1776,0.0,0.0,5.991594,302.7352
2022-10-12 21:00:00+00:00,16.05242,108.1776,0.0,0.0,4.8965297,306.02747
2022-10-12 22:00:00+00:00,16.05242,108.1776,0.1,0.0,4.510787,331.38962
2022-10-12 23:00:00+00:00,16.05242,108.1776,0.4,0.0,5.00128,329.74365
2022-10-13 00:00:00+00:00,16.05242,108.1776,0.0,0.0,5.3517847,317.72638
2022-10-13 01:00:00+00:00,16.05242,108.1776,0.0,0.0,9.885262,326.88864
2022-10-13 02:00:00+00:00,16.05242,108.1776,0.0,0.0,9.779817,353.6599
2022-10-13 03:00:00+00:00,16.05242,108.1776,0.1,0.0,15.328561,350.53775
2022-10-13 04:00:00+00:00,16.05242,108.1776,0.0,0.0,13.009903,345.5792
2022-10-13 05:00:00+00:00,16.05242,108.1776,0.0,0.0,14.934577,344.6237
2022-10-13 06:00:00+00:00,16.05242,108.1776,0.0,0.0,19.9954,346.4641
2022-10-13 07:00:00+00:00,16.05242,108.1776,0.1,0.0,20.140705,331.14444
2022-10-13 08:00:00+00:00,16.05242,108.1776,0.0,0.0,18.671474,326.0035
2022-10-13 09:00:00+00:00,16.05242,108.1776,0.0,0.0,15.629971,331.07367
2022-10-13 10:00:00+00:00,16.05242,108.1776,0.0,0.0,15.941944,334.59232
2022-10-13 11:00:00+00:00,16.05242,108.1776,0.0,0.0,14.336861,331.50446
2022-10-13 12:00:00+00:00,16.05242,108.1776,0.0,0.0,15.141414,331.6071
2022-10-13 13:00:00+00:00,16.05242,108.1776,0.0,0.0,16.263872,332.30063
2022-10-13 14:00:00+00:00,16.05242,108.1776,0.0,0.0,12.904882,329.8587
2022-10-13 15:00:00+00:00,16.05242,108.1776,0.0,0.0,11.246759,309.8055
2022-10-13 16:00:00+00:00,16.05242,108.1776,0.0,0.0,13.746156,315.0001
2022-10-13 17:00:00+00:00,16.05242,108.1776,0.0,0.0,14.618837,322.00122
2022-10-13 18:00:00+00:00,16.05242,108.1776,0.8,0.0,15.175612,337.69376
