date,rainfall_mean,rainfall_max,station_count
2022-10-05 23:00:00+00:00,0.0,0.0,428
2022-10-06 00:00:00+00:00,1.4147196261682256,1.8,428
2022-10-06 01:00:00+00:00,0.9771028037383174,1.9,428
2022-10-06 02:00:00+00:00,0.1803738317757007,0.9,428
2022-10-06 03:00:00+00:00,0.01004672897196262,0.1,428
2022-10-06 04:00:00+00:00,0.11004672897196344,0.2,428
2022-10-06 05:00:00+00:00,0.25537383177570244,0.4,428
2022-10-06 06:00:00+00:00,0.08808411214953278,0.3,428
2022-10-06 07:00:00+00:00,0.032710280373831696,0.1,428
2022-10-06 08:00:00+00:00,0.0,0.0,428
2022-10-06 09:00:00+00:00,0.0,0.0,428
2022-10-06 10:00:00+00:00,0.0,0.0,428
2022-10-06 11:00:00+00:00,0.0,0.0,428
2022-10-06 12:00:00+00:00,0.0,0.0,428
2022-10-06 13:00:00+00:00,0.06728971962616855,0.1,428
2022-10-06 14:00:00+00:00,0.8156542056074786,1.1,428
2022-10-06 15:00:00+00:00,0.21004672897196397,0.3,428
2022-10-06 16:00:00+00:00,0.25724299065420436,0.3,428
2022-10-06 17:00:00+00:00,0.1672897196261693,0.2,428
2022-10-06 18:00:00+00:00,0.1345794392523371,0.2,428
2022-10-06 19:00:00+00:00,0.1345794392523371,0.2,428
2022-10-06 20:00:00+00:00,0.0,0.0,428
2022-10-06 21:00:00+00:00,0.0,0.0,428
2022-10-06 22:00:00+00:00,0.0,0.0,428
2022-10-06 23:00:00+00:00,0.3018691588785059,0.4,428
2022-10-07 00:00:00+00:00,0.0,0.0,428
2022-10-07 01:00:00+00:00,0.2345794392523351,0.3,428
2022-10-07 02:00:00+00:00,0.13271028037383276,0.2,428
2022-10-07 03:00:00+00:00,0.2654205607476655,0.4,428
2022-10-07 04:00:00+00:00,0.11004672897196344,0.2,428
2022-10-07 05:00:00+00:00,0.0,0.0,428
2022-10-07 06:00:00+00:00,0.01004672897196262,0.1,428
2022-10-07 07:00:00+00:00,0.01004672897196262,0.1,428
2022-10-07 08:00:00+00:00,0.01004672897196262,0.1,428
2022-10-07 09:00:00+00:00,0.01004672897196262,0.1,428
2022-10-07 10:00:00+00:00,0.0,0.0,428
2022-10-07 11:00:00+00:00,0.1000000000000008,0.1,428
2022-10-07 12:00:00+00:00,0.33271028037383205,0.4,428
2022-10-07 13:00:00+00:00,0.07733644859813131,0.1,428
2022-10-07 14:00:00+00:00,0.06285046728971963,0.4,428
2022-10-07 15:00:00+00:00,0.177336448598132,0.2,428
2022-10-07 16:00:00+00:00,0.11004672897196344,0.2,428
2022-10-07 17:00:00+00:00,0.1000000000000008,0.1,428
2022-10-07 18:00:00+00:00,0.07733644859813131,0.1,428
2022-10-07 19:00:00+00:00,1.1588785046729022,1.7,428
2022-10-07 20:00:00+00:00,0.1873831775700944,0.3,428
2022-10-07 21:00:00+00:00,0.1000000000000008,0.1,428
2022-10-07 22:00:00+00:00,0.1000000000000008,0.1,428
2022-10-07 23:00:00+00:00,0.49299065420561,1.1,428
2022-10-08 00:00:00+00:00,1.2411214953271086,1.9,428
2022-10-08 01:00:00+00:00,0.07733644859813131,0.1,428
2022-10-08 02:00:00+00:00,0.01004672897196262,0.1,428
2022-10-08 03:00:00+00:00,0.01004672897196262,0.1,428
2022-10-08 04:00:00+00:00,0.08995327102803803,0.1,428
2022-10-08 05:00:00+00:00,0.08995327102803803,0.1,428
2022-10-08 06:00:00+00:00,0.01004672897196262,0.1,428
2022-10-08 07:00:00+00:00,0.1647196261682251,0.3,428
2022-10-08 08:00:00+00:00,0.3056074766355155,0.8,428
2022-10-08 09:00:00+00:00,0.30397196261681975,1.0,428
2022-10-08 10:00:00+00:00,2.3530373831775715,3.0,428
2022-10-08 11:00:00+00:00,0.5193925233644836,1.8,428
2022-10-08 12:00:00+00:00,0.4453271028037408,0.6,428
2022-10-08 13:00:00+00:00,0.3829439252336465,0.9,428
2022-10-08 14:00:00+00:00,2.0600467289719484,2.4,428
2022-10-08 15:00:00+00:00,0.3074766355140175,0.6,428
2022-10-08 16:00:00+00:00,0.7324766355140138,1.7,428
2022-10-08 17:00:00+00:00,0.11004672897196344,0.2,428
2022-10-08 18:00:00+00:00,1.379205607476637,1.5,428
2022-10-08 19:00:00+00:00,3.1801401869158976,5.0,428
2022-10-08 20:00:00+00:00,0.7803738317756952,1.5,428
2022-10-08 21:00:00+00:00,0.032710280373831696,0.1,428
2022-10-08 22:00:00+00:00,0.01004672897196262,0.1,428
2022-10-08 23:00:00+00:00,0.0,0.0,428
2022-10-09 00:00:00+00:00,0.18481308411215058,0.5,428
2022-10-09 01:00:00+00:00,0.06728971962616855,0.1,428
2022-10-09 02:00:00+00:00,0.18995327102803874,0.2,428
2022-10-09 03:00:00+00:00,0.12266355140187003,0.2,428
2022-10-09 04:00:00+00:00,3.0890186915887874,7.2,428
2022-10-09 05:00:00+00:00,0.4768691588785006,1.2,428
2022-10-09 06:00:00+00:00,0.9885514018691529,1.2,428
2022-10-09 07:00:00+00:00,5.5946261682243,6.8,428
2022-10-09 08:00:00+00:00,1.8647196261682142,2.3,428
2022-10-09 09:00:00+00:00,3.9247663551402114,4.4,428
2022-10-09 10:00:00+00:00,3.329906542056081,3.8,428
2022-10-09 11:00:00+00:00,1.5507009345794356,1.8,428
2022-10-09 12:00:00+00:00,6.786682242990695,9.4,428
2022-10-09 13:00:00+00:00,1.630841121495324,1.9,428
2022-10-09 14:00:00+00:00,2.0988317757009236,2.6,428
2022-10-09 15:00:00+00:00,1.3467289719626034,4.4,428
2022-10-09 16:00:00+00:00,5.0824766355140305,6.2,428
2022-10-09 17:00:00+00:00,3.8446261682243157,7.1,428
2022-10-09 18:00:00+00:00,1.8441588785046839,2.5,428
2022-10-09 19:00:00+00:00,3.0077102803738125,5.6,428
2022-10-09 20:00:00+00:00,0.7383177570093475,1.3,428
2022-10-09 21:00:00+00:00,1.1862149532710384,2.6,428
2022-10-09 22:00:00+00:00,1.6602803738317748,2.0,428
2022-10-09 23:00:00+00:00,0.5401869158878508,0.9,428
2022-10-10 00:00:00+00:00,4.83317757009348,5.2,428
2022-10-10 01:00:00+00:00,7.189485981308389,8.9,428
2022-10-10 02:00:00+00:00,1.0453271028037372,1.2,428
2022-10-10 03:00:00+00:00,0.9962616822429954,1.4,428
2022-10-10 04:00:00+00:00,4.269158878504698,4.4,428
2022-10-10 05:00:00+00:00,2.185280373831766,2.9,428
2022-10-10 06:00:00+00:00,2.3280373831775694,4.4,428
2022-10-10 07:00:00+00:00,2.1028037383177707,2.6,428
2022-10-10 08:00:00+00:00,1.077336448598138,1.1,428
2022-10-10 09:00:00+00:00,3.498364485981323,4.1,428
2022-10-10 10:00:00+00:00,1.5721962616822336,3.6,428
2022-10-10 11:00:00+00:00,0.5654205607476626,0.7,428
2022-10-10 12:00:00+00:00,1.0240654205607524,1.7,428
2022-10-10 13:00:00+00:00,1.5621495327102852,3.0,428
2022-10-10 14:00:00+00:00,1.458411214953271,2.2,428
2022-10-10 15:00:00+00:00,1.374299065420561,1.5,428
2022-10-10 16:00:00+00:00,2.423130841121514,2.7,428
2022-10-10 17:00:00+00:00,1.1100467289719695,1.2,428
2022-10-10 18:00:00+00:00,0.787383177570097,0.9,428
2022-10-10 19:00:00+00:00,0.7967289719626147,1.0,428
2022-10-10 20:00:00+00:00,1.794859813084119,2.2,428
2022-10-10 21:00:00+00:00,0.14018691588785134,0.5,428
2022-10-10 22:00:00+00:00,0.0,0.0,428
2022-10-10 23:00:00+00:00,0.030140186915887872,0.3,428
2022-10-11 00:00:00+00:00,0.052803738317757073,0.3,428
2022-10-11 01:00:00+00:00,0.07733644859813131,0.1,428
2022-10-11 02:00:00+00:00,0.17032710280373833,0.8,428
2022-10-11 03:00:00+00:00,0.032710280373831696,0.1,428
2022-10-11 04:00:00+00:00,0.0,0.0,428
2022-10-11 05:00:00+00:00,0.02009345794392524,0.2,428
2022-10-11 06:00:00+00:00,0.01004672897196262,0.1,428
2022-10-11 07:00:00+00:00,0.0,0.0,428
2022-10-11 08:00:00+00:00,0.0,0.0,428
2022-10-11 09:00:00+00:00,0.01004672897196262,0.1,428
2022-10-11 10:00:00+00:00,0.0,0.0,428
2022-10-11 11:00:00+00:00,0.0,0.0,428
2022-10-11 12:00:00+00:00,0.0,0.0,428
2022-10-11 13:00:00+00:00,0.0,0.0,428
2022-10-11 14:00:00+00:00,0.01004672897196262,0.1,428
2022-10-11 15:00:00+00:00,0.0,0.0,428
2022-10-11 16:00:00+00:00,0.0,0.0,428
2022-10-11 17:00:00+00:00,0.0,0.0,428
2022-10-11 18:00:00+00:00,0.06728971962616855,0.1,428
2022-10-11 19:00:00+00:00,0.1446261682242999,0.2,428
2022-10-11 20:00:00+00:00,0.2119158878504661,0.3,428
2022-10-11 21:00:00+00:00,0.2119158878504661,0.3,428
2022-10-11 22:00:00+00:00,0.2119158878504661,0.3,428
2022-10-11 23:00:00+00:00,0.07733644859813131,0.1,428
2022-10-12 00:00:00+00:00,0.3873831775700957,0.5,428
2022-10-12 01:00:00+00:00,0.16799065420560755,0.4,428
2022-10-12 02:00:00+00:00,0.022663551401869115,0.1,428
2022-10-12 03:00:00+00:00,0.0,0.0,428
2022-10-12 04:00:00+00:00,0.44929906542055753,1.3,428
2022-10-12 05:00:00+00:00,0.07803738317757025,0.3,428
2022-10-12 06:00:00+00:00,0.08995327102803803,0.1,428
2022-10-12 07:00:00+00:00,0.08738317757009395,0.2,428
2022-10-12 08:00:00+00:00,0.2345794392523351,0.3,428
2022-10-12 09:00:00+00:00,0.1672897196261693,0.2,428
2022-10-12 10:00:00+00:00,0.2899532710280358,0.3,428
2022-10-12 11:00:00+00:00,0.2906542056074781,0.6,428
2022-10-12 12:00:00+00:00,0.15537383177570147,0.3,428
2022-10-12 13:00:00+00:00,0.6137850467289752,0.8,428
2022-10-12 14:00:00+00:00,0.28738317757009246,0.4,428
2022-10-12 15:00:00+00:00,0.4420560747663548,0.6,428
2022-10-12 16:00:00+00:00,0.6483644859813092,0.9,428
2022-10-12 17:00:00+00:00,0.275467289719628,0.5,428
2022-10-12 18:00:00+00:00,0.12266355140187003,0.2,428
2022-10-12 19:00:00+00:00,0.1647196261682251,0.3,428
2022-10-12 20:00:00+00:00,0.07733644859813131,0.1,428
2022-10-12 21:00:00+00:00,0.07733644859813131,0.1,428
2022-10-12 22:00:00+00:00,0.1672897196261693,0.2,428
2022-10-12 23:00:00+00:00,0.16799065420560755,0.4,428
2022-10-13 00:00:00+00:00,0.06728971962616855,0.1,428
2022-10-13 01:00:00+00:00,0.2792056074766368,0.4,428
2022-10-13 02:00:00+00:00,0.15467289719626262,0.2,428
2022-10-13 03:00:00+00:00,0.022663551401869115,0.1,428
2022-10-13 04:00:00+00:00,0.0,0.0,428
2022-10-13 05:00:00+00:00,0.0,0.0,428
2022-10-13 06:00:00+00:00,0.06728971962616855,0.1,428
2022-10-13 07:00:00+00:00,0.022663551401869115,0.1,428
2022-10-13 08:00:00+00:00,0.0,0.0,428
2022-10-13 09:00:00+00:00,0.0,0.0,428
2022-10-13 10:00:00+00:00,0.0,0.0,428
2022-10-13 11:00:00+00:00,0.0,0.0,428
2022-10-13 12:00:00+00:00,0.0,0.0,428
2022-10-13 13:00:00+00:00,0.0,0.0,428
2022-10-13 14:00:00+00:00,0.0,0.0,428
2022-10-13 15:00:00+00:00,0.0,0.0,428
2022-10-13 16:00:00+00:00,0.0,0.0,428
2022-10-13 17:00:00+00:00,0.0,0.0,428
2022-10-13 18:00:00+00:00,0.9144859813084126,1.0,428
2022-10-13 19:00:00+00:00,2.6313084112149405,2.8,428
2022-10-13 20:00:00+00:00,4.242289719626167,5.8,428
2022-10-13 21:00:00+00:00,2.3537383177569895,3.8,428
2022-10-13 22:00:00+00:00,0.8792056074766349,1.0,428
2022-10-13 23:00:00+00:00,2.0810747663551386,3.9,428
2022-10-14 00:00:00+00:00,2.769158878504672,2.9,428
2022-10-14 01:00:00+00:00,5.071261682242964,5.6,428
2022-10-14 02:00:00+00:00,9.81542056074765,10.5,428
2022-10-14 03:00:00+00:00,3.6415887850467525,4.2,428
2022-10-14 04:00:00+00:00,3.9852803738317517,4.3,428
2022-10-14 05:00:00+00:00,8.953271028037342,9.6,428
2022-10-14 06:00:00+00:00,9.633411214953263,10.0,428
2022-10-14 07:00:00+00:00,7.977803738317717,8.7,428
2022-10-14 08:00:00+00:00,11.732943925233668,12.1,428
2022-10-14 09:00:00+00:00,13.287149532710359,13.8,428
2022-10-14 10:00:00+00:00,24.875934579439384,27.1,428
2022-10-14 11:00:00+00:00,17.617757009345702,25.8,428
2022-10-14 12:00:00+00:00,4.647897196261704,5.8,428
2022-10-14 13:00:00+00:00,17.031308411215058,19.3,428
2022-10-14 14:00:00+00:00,17.32873831775687,23.7,428
2022-10-14 15:00:00+00:00,7.601168224299061,9.6,428
2022-10-14 16:00:00+00:00,1.8995327102803619,4.3,428
2022-10-14 17:00:00+00:00,6.691121495327129,7.3,428
2022-10-14 18:00:00+00:00,4.024766355140168,4.8,428
2022-10-14 19:00:00+00:00,2.760981308411216,6.0,428
2022-10-14 20:00:00+00:00,3.682009345794411,5.6,428
2022-10-14 21:00:00+00:00,0.8640186915887793,3.2,428
2022-10-14 22:00:00+00:00,1.5754672897196176,1.9,428
2022-10-14 23:00:00+00:00,0.15537383177570147,0.3,428
2022-10-15 00:00:00+00:00,0.3838785046728944,1.1,428
2022-10-15 01:00:00+00:00,0.47196261682242696,1.4,428
2022-10-15 02:00:00+00:00,0.06728971962616855,0.1,428
2022-10-15 03:00:00+00:00,0.7654205607476585,0.9,428
2022-10-15 04:00:00+00:00,0.08995327102803803,0.1,428
2022-10-15 05:00:00+00:00,0.13271028037383276,0.2,428
2022-10-15 06:00:00+00:00,0.6661214953271031,1.1,428
2022-10-15 07:00:00+00:00,0.032710280373831696,0.1,428
2022-10-15 08:00:00+00:00,0.060280373831775744,0.6,428
2022-10-15 09:00:00+00:00,0.25467289719626013,0.3,428
2022-10-15 10:00:00+00:00,0.28130841121495137,0.9,428
2022-10-15 11:00:00+00:00,0.0,0.0,428
2022-10-15 12:00:00+00:00,0.6724299065420524,0.8,428
2022-10-15 13:00:00+00:00,1.011214953271021,3.1,428
2022-10-15 14:00:00+00:00,3.3633177570093467,4.0,428
2022-10-15 15:00:00+00:00,0.3528037383177573,0.6,428
2022-10-15 16:00:00+00:00,0.5705607476635525,0.9,428
2022-10-15 17:00:00+00:00,2.462383177570094,2.6,428
2022-10-15 18:00:00+00:00,1.5380841121495399,2.9,428
2022-10-15 19:00:00+00:00,1.3633177570093469,3.7,428
2022-10-15 20:00:00+00:00,2.3598130841121536,3.1,428
2022-10-15 21:00:00+00:00,0.968691588785052,1.5,428
2022-10-15 22:00:00+00:00,0.9591121495327146,1.1,428
2022-10-15 23:00:00+00:00,1.1936915887850401,1.4,428
2022-10-16 00:00:00+00:00,2.146495327102816,2.7,428
2022-10-16 01:00:00+00:00,1.2957943925233624,1.8,428
2022-10-16 02:00:00+00:00,0.15280373831775776,0.4,428
2022-10-16 03:00:00+00:00,0.12313084112149549,1.0,428
2022-10-16 04:00:00+00:00,0.02009345794392524,0.2,428
2022-10-16 05:00:00+00:00,0.12266355140187003,0.2,428
2022-10-16 06:00:00+00:00,0.2899532710280358,0.3,428
2022-10-16 07:00:00+00:00,0.1000000000000008,0.1,428
2022-10-16 08:00:00+00:00,0.0,0.0,428
2022-10-16 09:00:00+00:00,0.0,0.0,428
2022-10-16 10:00:00+00:00,0.0,0.0,428
2022-10-16 11:00:00+00:00,0.0,0.0,428
2022-10-16 12:00:00+00:00,0.0,0.0,428
2022-10-16 13:00:00+00:00,0.0,0.0,428
2022-10-16 14:00:00+00:00,0.0,0.0,428
2022-10-16 15:00:00+00:00,0.0,0.0,428
2022-10-16 16:00:00+00:00,0.0,0.0,428
2022-10-16 17:00:00+00:00,0.0,0.0,428
2022-10-16 18:00:00+00:00,0.0,0.0,428
2022-10-16 19:00:00+00:00,0.0,0.0,428
2022-10-16 20:00:00+00:00,0.0,0.0,428
2022-10-16 21:00:00+00:00,0.0,0.0,428
2022-10-16 22:00:00+00:00,0.0,0.0,428
2022-10-16 23:00:00+00:00,0.0,0.0,428
2022-10-17 00:00:00+00:00,0.0,0.0,428
2022-10-17 01:00:00+00:00,0.0,0.0,428
2022-10-17 02:00:00+00:00,0.0,0.0,428
2022-10-17 03:00:00+00:00,0.0,0.0,428
2022-10-17 04:00:00+00:00,0.0,0.0,428
2022-10-17 05:00:00+00:00,0.01004672897196262,0.1,428
2022-10-17 06:00:00+00:00,0.0,0.0,428
2022-10-17 07:00:00+00:00,0.0,0.0,428
2022-10-17 08:00:00+00:00,0.0,0.0,428
2022-10-17 09:00:00+00:00,0.0,0.0,428
2022-10-17 10:00:00+00:00,0.0,0.0,428
2022-10-17 11:00:00+00:00,0.0,0.0,428
2022-10-17 12:00:00+00:00,0.0,0.0,428
2022-10-17 13:00:00+00:00,0.0,0.0,428
2022-10-17 14:00:00+00:00,0.0,0.0,428
2022-10-17 15:00:00+00:00,0.0,0.0,428
2022-10-17 16:00:00+00:00,0.0,0.0,428
2022-10-17 17:00:00+00:00,0.0,0.0,428
2022-10-17 18:00:00+00:00,0.0,0.0,428
2022-10-17 19:00:00+00:00,0.0,0.0,428
2022-10-17 20:00:00+00:00,0.0,0.0,428
2022-10-17 21:00:00+00:00,0.0,0.0,428
2022-10-17 22:00:00+00:00,0.0,0.0,428
2022-10-17 23:00:00+00:00,0.0,0.0,428
2022-10-18 00:00:00+00:00,0.0,0.0,428
2022-10-18 01:00:00+00:00,0.0,0.0,428
2022-10-18 02:00:00+00:00,0.0,0.0,428
2022-10-18 03:00:00+00:00,0.0,0.0,428
2022-10-18 04:00:00+00:00,0.0,0.0,428
2022-10-18 05:00:00+00:00,0.0,0.0,428
2022-10-18 06:00:00+00:00,0.0,0.0,428
2022-10-18 07:00:00+00:00,0.0,0.0,428
2022-10-18 08:00:00+00:00,0.0,0.0,428
2022-10-18 09:00:00+00:00,0.0,0.0,428
2022-10-18 10:00:00+00:00,0.0,0.0,428
2022-10-18 11:00:00+00:00,0.0,0.0,428
2022-10-18 12:00:00+00:00,0.0,0.0,428
2022-10-18 13:00:00+00:00,0.0,0.0,428
2022-10-18 14:00:00+00:00,0.0,0.0,428
2022-10-18 15:00:00+00:00,0.0,0.0,428
2022-10-18 16:00:00+00:00,0.06728971962616855,0.1,428
2022-10-18 17:00:00+00:00,0.08995327102803803,0.1,428
2022-10-18 18:00:00+00:00,0.14532710280373906,0.3,428
2022-10-18 19:00:00+00:00,0.1000000000000008,0.1,428
2022-10-18 20:00:00+00:00,0.0,0.0,428
2022-10-18 21:00:00+00:00,0.022663551401869115,0.1,428
2022-10-18 22:00:00+00:00,0.022663551401869115,0.1,428
2022-10-18 23:00:00+00:00,0.11261682242990727,0.2,428
2022-10-19 00:00:00+00:00,0.08995327102803803,0.1,428
2022-10-19 01:00:00+00:00,0.11004672897196344,0.2,428
2022-10-19 02:00:00+00:00,0.08995327102803803,0.1,428
2022-10-19 03:00:00+00:00,0.0,0.0,428
2022-10-19 04:00:00+00:00,0.0,0.0,428
2022-10-19 05:00:00+00:00,0.08995327102803803,0.1,428
2022-10-19 06:00:00+00:00,0.2126168224299075,0.3,428
2022-10-19 07:00:00+00:00,0.08995327102803803,0.1,428
2022-10-19 08:00:00+00:00,0.08995327102803803,0.1,428
2022-10-19 09:00:00+00:00,0.08995327102803803,0.1,428
2022-10-19 10:00:00+00:00,0.08995327102803803,0.1,428
2022-10-19 11:00:00+00:00,0.08995327102803803,0.1,428
2022-10-19 12:00:00+00:00,0.06728971962616855,0.1,428
2022-10-19 13:00:00+00:00,0.0,0.0,428
2022-10-19 14:00:00+00:00,0.0,0.0,428
2022-10-19 15:00:00+00:00,0.08995327102803803,0.1,428
2022-10-19 16:00:00+00:00,0.0,0.0,428
2022-10-19 17:00:00+00:00,0.0,0.0,428
2022-10-19 18:00:00+00:00,0.0,0.0,428
2022-10-19 19:00:00+00:00,0.0,0.0,428
2022-10-19 20:00:00+00:00,0.0,0.0,428
2022-10-19 21:00:00+00:00,0.0,0.0,428
2022-10-19 22:00:00+00:00,0.0,0.0,428
2022-10-19 23:00:00+00:00,0.0,0.0,428
2022-10-20 00:00:00+00:00,0.0,0.0,428
2022-10-20 01:00:00+00:00,0.0,0.0,428
2022-10-20 02:00:00+00:00,0.0,0.0,428
2022-10-20 03:00:00+00:00,0.0,0.0,428
2022-10-20 04:00:00+00:00,0.0,0.0,428
2022-10-20 05:00:00+00:00,0.0,0.0,428
