date,discharge_m3s
2023-10-15 00:00:00+00:00,3226.1227777777776
2023-10-15 01:00:00+00:00,3204.3517962962965
2023-10-15 02:00:00+00:00,3182.580814814815
2023-10-15 03:00:00+00:00,3160.8098333333332
2023-10-15 04:00:00+00:00,3139.038851851852
2023-10-15 05:00:00+00:00,3117.2678703703705
2023-10-15 06:00:00+00:00,3095.496888888889
2023-10-15 07:00:00+00:00,3073.7259074074072
2023-10-15 08:00:00+00:00,3051.954925925926
2023-10-15 09:00:00+00:00,3030.1839444444445
2023-10-15 10:00:00+00:00,3008.412962962963
2023-10-15 11:00:00+00:00,2986.6419814814817
2023-10-15 12:00:00+00:00,2964.871
2023-10-15 13:00:00+00:00,2971.884752
2023-10-15 14:00:00+00:00,2978.8985040000002
2023-10-15 15:00:00+00:00,2985.912256
2023-10-15 16:00:00+00:00,2992.926008
2023-10-15 17:00:00+00:00,2999.93976
2023-10-15 18:00:00+00:00,3006.953512
2023-10-15 19:00:00+00:00,3013.9672640000003
2023-10-15 20:00:00+00:00,3020.981016
2023-10-15 21:00:00+00:00,3027.994768
2023-10-15 22:00:00+00:00,3035.0085200000003
2023-10-15 23:00:00+00:00,3042.022272
2023-10-16 00:00:00+00:00,3049.036024
2023-10-16 01:00:00+00:00,3056.0497760000003
2023-10-16 02:00:00+00:00,3063.063528
2023-10-16 03:00:00+00:00,3070.07728
2023-10-16 04:00:00+00:00,3077.0910320000003
2023-10-16 05:00:00+00:00,3084.104784
2023-10-16 06:00:00+00:00,3091.118536
2023-10-16 07:00:00+00:00,3098.1322880000002
2023-10-16 08:00:00+00:00,3105.14604
2023-10-16 09:00:00+00:00,3112.1597920000004
2023-10-16 10:00:00+00:00,3119.173544
2023-10-16 11:00:00+00:00,3126.187296
2023-10-16 12:00:00+00:00,3133.2010480000004
2023-10-16 13:00:00+00:00,3140.2148
2023-10-16 14:00:00+00:00,3176.0989222222224
2023-10-16 15:00:00+00:00,3211.9830444444447
2023-10-16 16:00:00+00:00,3247.867166666667
2023-10-16 17:00:00+00:00,3283.751288888889
2023-10-16 18:00:00+00:00,3319.6354111111114
2023-10-16 19:00:00+00:00,3355.5195333333336
2023-10-16 20:00:00+00:00,3391.403655555556
2023-10-16 21:00:00+00:00,3427.287777777778
2023-10-16 22:00:00+00:00,3463.1719000000003
2023-10-16 23:00:00+00:00,3499.056022222222
2023-10-17 00:00:00+00:00,3534.9401444444443
2023-10-17 01:00:00+00:00,3570.8242666666665
2023-10-17 02:00:00+00:00,3606.7083888888887
2023-10-17 03:00:00+00:00,3642.592511111111
2023-10-17 04:00:00+00:00,3678.476633333333
2023-10-17 05:00:00+00:00,3714.3607555555554
2023-10-17 06:00:00+00:00,3750.2448777777777
2023-10-17 07:00:00+00:00,3786.129
2023-10-17 08:00:00+00:00,3644.1491625
2023-10-17 09:00:00+00:00,3502.169325
2023-10-17 10:00:00+00:00,3360.1894875
2023-10-17 11:00:00+00:00,3218.20965
2023-10-17 12:00:00+00:00,3076.2298124999998
2023-10-17 13:00:00+00:00,2934.249975
2023-10-17 14:00:00+00:00,2792.2701375
2023-10-17 15:00:00+00:00,2650.2903
2023-10-17 16:00:00+00:00,2508.3104625
2023-10-17 17:00:00+00:00,2366.330625
2023-10-17 18:00:00+00:00,2224.3507875
2023-10-17 19:00:00+00:00,2082.3709500000004
2023-10-17 20:00:00+00:00,1940.3911125000002
2023-10-17 21:00:00+00:00,1798.4112750000002
2023-10-17 22:00:00+00:00,1656.4314375000004
2023-10-17 23:00:00+00:00,1514.4516
