date,discharge_m3s
2022-12-04 00:00:00+00:00,2278.1553666666664
2022-12-04 01:00:00+00:00,2277.400375
2022-12-04 02:00:00+00:00,2276.6453833333335
2022-12-04 03:00:00+00:00,2275.890391666667
2022-12-04 04:00:00+00:00,2275.1354
2022-12-04 05:00:00+00:00,2274.3804083333334
2022-12-04 06:00:00+00:00,2273.6254166666668
2022-12-04 07:00:00+00:00,2272.870425
2022-12-04 08:00:00+00:00,2272.1154333333334
2022-12-04 09:00:00+00:00,2271.3604416666667
2022-12-04 10:00:00+00:00,2270.60545
2022-12-04 11:00:00+00:00,2269.8504583333333
2022-12-04 12:00:00+00:00,2269.0954666666667
2022-12-04 13:00:00+00:00,2268.340475
2022-12-04 14:00:00+00:00,2267.5854833333333
2022-12-04 15:00:00+00:00,2266.8304916666666
2022-12-04 16:00:00+00:00,2266.0755
2022-12-04 17:00:00+00:00,2265.3205083333332
2022-12-04 18:00:00+00:00,2264.5655166666666
2022-12-04 19:00:00+00:00,2263.810525
2022-12-04 20:00:00+00:00,2263.0555333333336
2022-12-04 21:00:00+00:00,2262.300541666667
2022-12-04 22:00:00+00:00,2261.5455500000003
2022-12-04 23:00:00+00:00,2260.7905583333336
2022-12-05 00:00:00+00:00,2260.035566666667
2022-12-05 01:00:00+00:00,2259.280575
2022-12-05 02:00:00+00:00,2258.5255833333335
2022-12-05 03:00:00+00:00,2257.770591666667
2022-12-05 04:00:00+00:00,2257.0156
2022-12-05 05:00:00+00:00,2001.332
2022-12-05 06:00:00+00:00,1745.6484
2022-12-05 07:00:00+00:00,1684.03728
2022-12-05 08:00:00+00:00,1622.42616
2022-12-05 09:00:00+00:00,1560.81504
2022-12-05 10:00:00+00:00,1499.20392
2022-12-05 11:00:00+00:00,1437.5928
2022-12-05 12:00:00+00:00,1375.98168
2022-12-05 13:00:00+00:00,1314.37056
2022-12-05 14:00:00+00:00,1252.75944
2022-12-05 15:00:00+00:00,1191.14832
2022-12-05 16:00:00+00:00,1129.5372
2022-12-05 17:00:00+00:00,1067.92608
2022-12-05 18:00:00+00:00,1006.31496
2022-12-05 19:00:00+00:00,944.70384
2022-12-05 20:00:00+00:00,883.09272
2022-12-05 21:00:00+00:00,821.4816
2022-12-05 22:00:00+00:00,759.87048
2022-12-05 23:00:00+00:00,698.25936
